"V1","V2"
4226000,4074000
4696000,4904000
5076000,5384000
5006000,5384000
4716000,5154000
4506000,4784000
4356000,4314000
4526000,4654000
4756000,4984000
4236000,4304000
4226000,4154000
4366000,4384000
4966000,5164000
4176000,4274000
4766000,5024000
4646000,5094000
4486000,4434000
4846000,5074000
4966000,5154000
4996000,5124000
4956000,5344000
4806000,5034000
4266000,4314000
4636000,4804000
5066000,5064000
4336000,4354000
4756000,4944000
4136000,4124000
4856000,5034000
4176000,4344000
5006000,5314000
4986000,5384000
4496000,4654000
4286000,4244000
5006000,5394000
4996000,5194000
4416000,4414000
4406000,4424000
4936000,5314000
5076000,5054000
4796000,5284000
4956000,5384000
4936000,5344000
4956000,5354000
4996000,5154000
5026000,5384000
4246000,4124000
4466000,4674000
4956000,5364000
4996000,5204000
4806000,5284000
4966000,5114000
4406000,4404000
4856000,5044000
5046000,5114000
4246000,4134000
5066000,5074000
4516000,4594000
4956000,5104000
4596000,4734000
5006000,5144000
4816000,5024000
4826000,5294000
4836000,5034000
4436000,4344000
5036000,5244000
4906000,5064000
4976000,5394000
4956000,5094000
4506000,4534000
5076000,5124000
4586000,4694000
4786000,5244000
4696000,4884000
4726000,4914000
4956000,5164000
4956000,5084000
4346000,4324000
4766000,4964000
4906000,5074000
5036000,5254000
5006000,5124000
4906000,5254000
4236000,4144000
4816000,5264000
5086000,5134000
4266000,4394000
4376000,4394000
4926000,5314000
5056000,5114000
4286000,4394000
4686000,4834000
4706000,4864000
4746000,4944000
4246000,4144000
4566000,4734000
4956000,5154000
5086000,5074000
4976000,5144000
4466000,4404000
4516000,4714000
4396000,4354000
4486000,4844000
4516000,4794000
5056000,5104000
4186000,4254000
4766000,4944000
4926000,5074000
4296000,4254000
4536000,4614000
4316000,4294000
4196000,4364000
4966000,5394000
4266000,4294000
5046000,5314000
4486000,4744000
4686000,4874000
4326000,4344000
5066000,5384000
4966000,5104000
4826000,5034000
5086000,5054000
4876000,5354000
4696000,4834000
4526000,4624000
4736000,5044000
4446000,4394000
5066000,5084000
4976000,5114000
4856000,5074000
4986000,5144000
4596000,4704000
5066000,5054000
4606000,4734000
4986000,5114000
5126000,5284000
4176000,4284000
4686000,5194000
4766000,5284000
4616000,4744000
4866000,5074000
4496000,4564000
5086000,5064000
4576000,4724000
4776000,4954000
4676000,4884000
4406000,4354000
5036000,5314000
5156000,5044000
4966000,5094000
4176000,4074000
4956000,5334000
5066000,5094000
4886000,5344000
5096000,5074000
4496000,4664000
4766000,4994000
4676000,4874000
4866000,5324000
5006000,5354000
4966000,5384000
5086000,5364000
5046000,5104000
5026000,5394000
4576000,4654000
4886000,5064000
4156000,4304000
4396000,4344000
4996000,5334000
4556000,4634000
4476000,4584000
4546000,4874000
5036000,5234000
5006000,5204000
5016000,5314000
4936000,5334000
4816000,5034000
4496000,4854000
5026000,5214000
5016000,5124000
4646000,4784000
5056000,5064000
5096000,5094000
5006000,5344000
4426000,4454000
4856000,5054000
5036000,5094000
5016000,5204000
5146000,5064000
4306000,4394000
5006000,5334000
4836000,5264000
4226000,4084000
4146000,4204000
4856000,5064000
5056000,5074000
5046000,5094000
4716000,4834000
4496000,4644000
5076000,5264000
5076000,5084000
5096000,5084000
4696000,5164000
4256000,4304000
4486000,4664000
4846000,5314000
5006000,5114000
4346000,4384000
4506000,4634000
4936000,5324000
5046000,5274000
5056000,5284000
4866000,5314000
5086000,5084000
4506000,4554000
5076000,5094000
4586000,4654000
4136000,4204000
4486000,4704000
5006000,5154000
5086000,5094000
4766000,5234000
5116000,5274000
5036000,5074000
4226000,4374000
5026000,5124000
4416000,4444000
4666000,4834000
4966000,5084000
5056000,5094000
4166000,4034000
4706000,5124000
4946000,5074000
5056000,5084000
4136000,4044000
4146000,4184000
5006000,5324000
5066000,5324000
5046000,5124000
5036000,5124000
5036000,5324000
5076000,5044000
5096000,5104000
5116000,5294000
4466000,4414000
4696000,5144000
4126000,4244000
5066000,5244000
5086000,5374000
5026000,5324000
4146000,4194000
4986000,5104000
4446000,4374000
4646000,5124000
4286000,4254000
5066000,5304000
4976000,5104000
4526000,4644000
4566000,4644000
4656000,4824000
4996000,5114000
5016000,5114000
4596000,4724000
4686000,4884000
5016000,5324000
4236000,4074000
4756000,5024000
5036000,5084000
4836000,5304000
4726000,4924000
4276000,4264000
4976000,5154000
5046000,5064000
5006000,5104000
4976000,5164000
5056000,5324000
4936000,5074000
4616000,4734000
4846000,5024000
5076000,5254000
4546000,4624000
4856000,5024000
4676000,5134000
4976000,5094000
4986000,5174000
4876000,5314000
5006000,5164000
4506000,4824000
4706000,4874000
4726000,5254000
4766000,4974000
4486000,4654000
4766000,4984000
4136000,4134000
5016000,5104000
4386000,4364000
4716000,4854000
5156000,5034000
5116000,5284000
5046000,5074000
4266000,4144000
4776000,4974000
5066000,5154000
5106000,5114000
4706000,4894000
4486000,4574000
4146000,4004000
4746000,4934000
5026000,5314000
5066000,5254000
4566000,4724000
4466000,4664000
4496000,4734000
4156000,4254000
5096000,5114000
5036000,5114000
4676000,5184000
5046000,5084000
4396000,4364000
4416000,4424000
5026000,5204000
5166000,5034000
5046000,5264000
4876000,5064000
4766000,5014000
4996000,5094000
5016000,5144000
4506000,4714000
4466000,4694000
4276000,4334000
4996000,5394000
4996000,5184000
5046000,5324000
5036000,5224000
5056000,5054000
5086000,5044000
5036000,5104000
4346000,4404000
4926000,5354000
4296000,4244000
4536000,4814000
4416000,4454000
5036000,5064000
4666000,4814000
4596000,4984000
5066000,5164000
5146000,5034000
4706000,4834000
4676000,5214000
4996000,5104000
5006000,5194000
5086000,5274000
4786000,5284000
4986000,5154000
5146000,5044000
5016000,5134000
5126000,5294000
4206000,4374000
4416000,4404000
5056000,5314000
4736000,4904000
4926000,5374000
4386000,4324000
5026000,5104000
4986000,5094000
4776000,4964000
4586000,4674000
4356000,4264000
5046000,5254000
4536000,4574000
5116000,5304000
5156000,5054000
4646000,4774000
5026000,5094000
5066000,5044000
4476000,4564000
4466000,4394000
4676000,4834000
5046000,5244000
5076000,5334000
4516000,4754000
4806000,5294000
4576000,4644000
4286000,4284000
5006000,5094000
4696000,4824000
4896000,5264000
4166000,4024000
5066000,5124000
4476000,4554000
5066000,5234000
5026000,5114000
5046000,5234000
4776000,4984000
5166000,5044000
4166000,4204000
4516000,4574000
4246000,4194000
4636000,4764000
4136000,4274000
4436000,4354000
4476000,4534000
4306000,4404000
4626000,5074000
5006000,5064000
4756000,5014000
5016000,5094000
4476000,4574000
4266000,4384000
5026000,5084000
4826000,5024000
4976000,5084000
4756000,5224000
5016000,5194000
5106000,5104000
5136000,5064000
4736000,4824000
4666000,4844000
4536000,4564000
5076000,5274000
5136000,5034000
4166000,3994000
4876000,5334000
5086000,5304000
4366000,4414000
4136000,4074000
5056000,5224000
4376000,4404000
4646000,4824000
4586000,4644000
5056000,5254000
4696000,4804000
5146000,5054000
4456000,4394000
4236000,4084000
4866000,5064000
4246000,4224000
4256000,4214000
4826000,5264000
4126000,4084000
5156000,5064000
4636000,5074000
5056000,5244000
4966000,5074000
4756000,4934000
4996000,5164000
4646000,4794000
4776000,4944000
4506000,4584000
4686000,5164000
4736000,4924000
4996000,5344000
4156000,3994000
5056000,5234000
4226000,4164000
5036000,5214000
4396000,4334000
4526000,4874000
4136000,4004000
4726000,4834000
4786000,5014000
4456000,4524000
4516000,4644000
4736000,4914000
4676000,4824000
4676000,4814000
4986000,5054000
5096000,5064000
4756000,5234000
4356000,4374000
5116000,5104000
4816000,5014000
4316000,4334000
4246000,4304000
5046000,5054000
4166000,4214000
4286000,4414000
4196000,4274000
5026000,5074000
5006000,5054000
5106000,5094000
5026000,5194000
4426000,4344000
4476000,4604000
5066000,5314000
4636000,5084000
5056000,5124000
5116000,5114000
4866000,5354000
4246000,4084000
4836000,5024000
4766000,5254000
5136000,5024000
5076000,5294000
4836000,5334000
4296000,4404000
4906000,5304000
5076000,5304000
5076000,5154000
5046000,5224000
5086000,5354000
4256000,4394000
4276000,4274000
4326000,4384000
4936000,5364000
4726000,4824000
4916000,5064000
4806000,5014000
4886000,5334000
5076000,5244000
5156000,5024000
5066000,5294000
4986000,5164000
5056000,5274000
4916000,5044000
5066000,5224000
4836000,5324000
4506000,4864000
4996000,5054000
4336000,4334000
5016000,5084000
4466000,4604000
5076000,5174000
4416000,4434000
5006000,5184000
5136000,5044000
4396000,4414000
4256000,4204000
4986000,5064000
5106000,5304000
4926000,5384000
5006000,5174000
5076000,5164000
4476000,4424000
4376000,4354000
4846000,5344000
4996000,5174000
4786000,5234000
4976000,5074000
4866000,5034000
5106000,5084000
4346000,4264000
4526000,4804000
5036000,5204000
4696000,4814000
4726000,4844000
4866000,5044000
4956000,5074000
5096000,5354000
5066000,5214000
5056000,5264000
5086000,5284000
4826000,5244000
4506000,4434000
4476000,4594000
5056000,5214000
5066000,5284000
4306000,4384000
5076000,5284000
4996000,5064000
5146000,5024000
5056000,5164000
4446000,4384000
5116000,5094000
4336000,4404000
4696000,5134000
5006000,5084000
4486000,4584000
4436000,4464000
5076000,5134000
4986000,5084000
5056000,5154000
5036000,5134000
4286000,4384000
4756000,4924000
4916000,5354000
5086000,5264000
4426000,4374000
5126000,5034000
4626000,4764000
4626000,4744000
4846000,5334000
5006000,5074000
4626000,4734000
4546000,4614000
4386000,4374000
5066000,5144000
5096000,5364000
5046000,5134000
5046000,5144000
4446000,4344000
5126000,5024000
4246000,4184000
4376000,4344000
4116000,4194000
4486000,4764000
5146000,5074000
4246000,4164000
4996000,5084000
4686000,4814000
4726000,5174000
4336000,4394000
5066000,5204000
4896000,5054000
4706000,4804000
4866000,5054000
4596000,4714000
5016000,5074000
4256000,4114000
4766000,4934000
4436000,4484000
4826000,5014000
5166000,4974000
4496000,4714000
5016000,5154000
5066000,5174000
4586000,4984000
5136000,5284000
4486000,4734000
4726000,5184000
4116000,4204000
5126000,5064000
4836000,5314000
4746000,4924000
4976000,5064000
4456000,4654000
4676000,5174000
5096000,5054000
4186000,4024000
5126000,5114000
4556000,4624000
5016000,5164000
4926000,5064000
5016000,5064000
4736000,4834000
4516000,4824000
4626000,5094000
5076000,5324000
4286000,4234000
4776000,4994000
4776000,5014000
5046000,5214000
4186000,4244000
5066000,5264000
5036000,5194000
4906000,5044000
4396000,4314000
5126000,5104000
4826000,5284000
5016000,5184000
4886000,5354000
5106000,5074000
4636000,5054000
4496000,4434000
5056000,5044000
4916000,5314000
5076000,5034000
4326000,4334000
4696000,4894000
4986000,5074000
5076000,5184000
4126000,4264000
4166000,4314000
5126000,5094000
4466000,4384000
5156000,5014000
4916000,5054000
5136000,5054000
5116000,5084000
4216000,4084000
4186000,4074000
5026000,5184000
4166000,4154000
4266000,4154000
4946000,5324000
4816000,5284000
5046000,5164000
4996000,5044000
5026000,5064000
4736000,5234000
4396000,4404000
4826000,5274000
4326000,4284000
5036000,5054000
4766000,5004000
4396000,4374000
4296000,4384000
4816000,5274000
4716000,4894000
4996000,5074000
4866000,5334000
4276000,4324000
5166000,5054000
5106000,5294000
4596000,4994000
4456000,4534000
5096000,5344000
5046000,5204000
4336000,4344000
4416000,4384000
4866000,5344000
4626000,5044000
4396000,4324000
4646000,4814000
4466000,4614000
5096000,5044000
4656000,5104000
5006000,5044000
5136000,5084000
4486000,4814000
4356000,4254000
4646000,4804000
5096000,5374000
4846000,5324000
4676000,5144000
5136000,5074000
4816000,5314000
4596000,5004000
4796000,5294000
4916000,5324000
5056000,5144000
4876000,5324000
5056000,5204000
4126000,4254000
5126000,5054000
4746000,4824000
4866000,5024000
4766000,4924000
4636000,4754000
5156000,5074000
5056000,5194000
5016000,5174000
4436000,4334000
4546000,4564000
4626000,5084000
4786000,4954000
5096000,5304000
4636000,5094000
4406000,4344000
4656000,5174000
4426000,4464000
5056000,5134000
4886000,5294000
4866000,5364000
5136000,5014000
5066000,5184000
4276000,4284000
4476000,4614000
5046000,5194000
4796000,5014000
5036000,5184000
5116000,5074000
5106000,5064000
5086000,5294000
5146000,5084000
4336000,4304000
5146000,5014000
5076000,5144000
5066000,5274000
5026000,5134000
4756000,5214000
4946000,5064000
4656000,5124000
4196000,4244000
4786000,5224000
5106000,5354000
5046000,5154000
4406000,4364000
4686000,4824000
4466000,4454000
5166000,5064000
5066000,5194000
4676000,5194000
4876000,5054000
4886000,5304000
4846000,5014000
4646000,4764000
4936000,5064000
4506000,4754000
5056000,5174000
4426000,4334000
4406000,4384000
4496000,4444000
4416000,4394000
4566000,4624000
4656000,4774000
4276000,4184000
5096000,5294000
4696000,5194000
5116000,5064000
5126000,5084000
4946000,5334000
4966000,5064000
5136000,5294000
5066000,5034000
4476000,4634000
4786000,4944000
4656000,5184000
5086000,5034000
5146000,5094000
5026000,5174000
4756000,4914000
4886000,5054000
4476000,4644000
5126000,5044000
4696000,5124000
4266000,4404000
4426000,4494000
4456000,4674000
4276000,4234000
5116000,5024000
4586000,4664000
4296000,4234000
5016000,5054000
5126000,5074000
4526000,4614000
4886000,5284000
4736000,4894000
5046000,5044000
4516000,4724000
4716000,4824000
5056000,5184000
4856000,5344000
4856000,5014000
4756000,5264000
4986000,5044000
5046000,5174000
5046000,5184000
5036000,5174000
4566000,4904000
4166000,4334000
5176000,4964000
4446000,4354000
4666000,4804000
4836000,5014000
4126000,4204000
4656000,5194000
4386000,4404000
4416000,4364000
5156000,4984000
4716000,5244000
4766000,4914000
4236000,4154000
5086000,5344000
5086000,5254000
4406000,4454000
5156000,5004000
4436000,4364000
5026000,5144000
5036000,5144000
4116000,4164000
5156000,4974000
4116000,4214000
4826000,5314000
4296000,4264000
4356000,4274000
4916000,5344000
4126000,4124000
4126000,4014000
5076000,5234000
4876000,5364000
5026000,5164000
4276000,4314000
4936000,5354000
4216000,4074000
4956000,5064000
4626000,4724000
4516000,4434000
5106000,5364000
4736000,4844000
4806000,5314000
4146000,4254000
5186000,4954000
5116000,5054000
4306000,4294000
4736000,4814000
4296000,4414000
4976000,5054000
5066000,5134000
4616000,4724000
4346000,4294000
5166000,5074000
4746000,4834000
5056000,5034000
4306000,4224000
4926000,5044000
5036000,5164000
5166000,4964000
4726000,4894000
5026000,5154000
4246000,4154000
4486000,4614000
4276000,4414000
4676000,5124000
4336000,4374000
5116000,5034000
4126000,4074000
4646000,5104000
4796000,4944000
4506000,4444000
4726000,4814000
4786000,5004000
4756000,4904000
4426000,4484000
4176000,4024000
4316000,4284000
4916000,5034000
4166000,3984000
4366000,4374000
4636000,5104000
4896000,5294000
4876000,5044000
5026000,5054000
4116000,4244000
4656000,4814000
4576000,4944000
4796000,4954000
4736000,5254000
5106000,5284000
5106000,5054000
5096000,5284000
5136000,5094000
4236000,4164000
5036000,5044000
4486000,4644000
4266000,4204000
4476000,4624000
4826000,5004000
4776000,5004000
4746000,4914000
5096000,5274000
4706000,4824000
4636000,4744000
4786000,4974000
4916000,5334000
4486000,4754000
4926000,5034000
4686000,4804000
4746000,4904000
4886000,5314000
4806000,4974000
4476000,4704000
5036000,5154000
4426000,4354000
4456000,4354000
4656000,4784000
4406000,4374000
5176000,4954000
4516000,4634000
4416000,4464000
4386000,4394000
5066000,5024000
4446000,4644000
4446000,4544000
5116000,5044000
4346000,4374000
4926000,5054000
4766000,5274000
5146000,5004000
4496000,4634000
5106000,5044000
4836000,5244000
5056000,5024000
4996000,5034000
4636000,5114000
5016000,5044000
4846000,5354000
5086000,5324000
4896000,5334000
4786000,4964000
4866000,5014000
4446000,4364000
4146000,4304000
4506000,4594000
4726000,5224000
4776000,4934000
5086000,5334000
5076000,5024000
5076000,5204000
4136000,4254000
4716000,4864000
4356000,4414000
4766000,5244000
4166000,4264000
4476000,4404000
4186000,4224000
5076000,5224000
4886000,5324000
4456000,4664000
4236000,4394000
5076000,5214000
4656000,4764000
4146000,3994000
5086000,5244000
4736000,5224000
5086000,5234000
4376000,4414000
4236000,4174000
4776000,5244000
4746000,4894000
4306000,4234000
4336000,4274000
4576000,4954000
4836000,5004000
4176000,4224000
4796000,4974000
4496000,4524000
4746000,4814000
4146000,4224000
5096000,5034000
4896000,5344000
4116000,4094000
4396000,4304000
4186000,4354000
4656000,4804000
4716000,5254000
4706000,5254000
5006000,5034000
4816000,5004000
4606000,5024000
4146000,4064000
4466000,4464000
4606000,5064000
5086000,5024000
4266000,4414000
4486000,4524000
4686000,5134000
4366000,4254000
5086000,5014000
4446000,4334000
4936000,5374000
5046000,5034000
5156000,4994000
5136000,5104000
4376000,4364000
5126000,5014000
4706000,4884000
5096000,5244000
4636000,5064000
4456000,4554000
4726000,4854000
4846000,5004000
4776000,4914000
4786000,4984000
4906000,5034000
5056000,5014000
4666000,5164000
4706000,4794000
4656000,4794000
5156000,5084000
4716000,4874000
4916000,5024000
5096000,5264000
5186000,4944000
4736000,5244000
5026000,5044000
4546000,4574000
4686000,5214000
4936000,5054000
4456000,4714000
4466000,4544000
4856000,5354000
4906000,5314000
4726000,5244000
4446000,4534000
4776000,4924000
4796000,5334000
4156000,3984000
